MiB,delay,tcp_size,parallel_buffer,N,run,seconds
100,0,default,4,8,1,0.242088079453
100,0,default,4,8,2,0.244507074356
100,0,default,4,8,3,0.235527038574
100,0,default,4,16,1,0.243846178055
100,0,default,4,16,2,0.242143154144
100,0,default,4,16,3,0.243200063705
100,0,default,50,1,1,0.326524972916
100,0,default,50,1,2,0.385626077652
100,0,default,50,1,3,0.353494882584
100,0,default,50,2,1,0.279711008072
100,0,default,50,2,2,0.255204916
100,0,default,50,2,3,0.260517835617
100,0,default,50,3,1,0.28984618187
100,0,default,50,3,2,0.292244911194
100,0,default,50,3,3,0.296672821045
100,0,default,50,4,1,0.294743061066
100,0,default,50,4,2,0.299180984497
100,0,default,50,4,3,0.290219068527
100,0,default,50,8,1,0.274941205978
100,0,default,50,8,2,0.254739999771
100,0,default,50,8,3,0.271631002426
100,0,default,50,16,1,0.263240098953
100,0,default,50,16,2,0.228460073471
100,0,default,50,16,3,0.269480228424
100,0,default,100,1,1,0.354681015015
100,0,default,100,1,2,0.336912870407
100,0,default,100,1,3,0.368859052658
100,0,default,100,2,1,0.306338071823
100,0,default,100,2,2,0.302021980286
100,0,default,100,2,3,0.318826913834
100,0,default,100,3,1,0.297114849091
100,0,default,100,3,2,0.301397800446
100,0,default,100,3,3,0.292476892471
100,0,default,100,4,1,0.310130834579
100,0,default,100,4,2,0.304147958755
100,0,default,100,4,3,0.320985078812
100,0,default,100,8,1,0.269578933716
100,0,default,100,8,2,0.273788928986
100,0,default,100,8,3,0.274962186813
100,0,default,100,16,1,0.251796007156
100,0,default,100,16,2,0.250024080276
100,0,default,100,16,3,0.252393007278
100,0,big,4,1,1,0.343532085419
100,0,big,4,1,2,0.309237957001
100,0,big,4,1,3,0.302273988724
100,0,big,4,2,1,0.251425981522
100,0,big,4,2,2,0.242630004883
100,0,big,4,2,3,0.202953100204
100,0,big,4,3,1,0.264450073242
100,0,big,4,3,2,0.268435955048
100,0,big,4,3,3,0.240101099014
100,0,big,4,4,1,0.248488903046
100,0,big,4,4,2,0.205121040344
100,0,big,4,4,3,0.266939163208
100,0,big,4,8,1,0.246078014374
100,0,big,4,8,2,0.239143133163
100,0,big,4,8,3,0.242221832275
100,0,big,4,16,1,0.243901014328
100,0,big,4,16,2,0.202255010605
100,0,big,4,16,3,0.20107293129
100,0,big,50,1,1,0.375735998154
100,0,big,50,1,2,0.383311986923
100,0,big,50,1,3,0.385815858841
100,0,big,50,2,1,0.317368984222
100,0,big,50,2,2,0.273605108261
100,0,big,50,2,3,0.288403987885
100,0,big,50,3,1,0.235778093338
100,0,big,50,3,2,0.24284696579
